Age,Income,Spending_Score
23,52441.53279429721,13
51,45027.10594969365,91
35,65380.44538523395,69
30,67552.62938865818,90
58,76500.37159443519,42
40,73055.00164575885,31
36,71055.15489969401,74
62,53420.63332005113,26
28,52137.92499324242,86
18,42575.77995303087,76
41,42215.12622211798,32
24,63885.22819358521,91
42,45611.67918439838,97
38,89366.48266711918,52
32,59249.98353851014,20
18,90027.80214319081,496
29,71435.34109142335,59
24,44455.27131056577,77
32,58759.07622836364,14
38,26530.95317764568,44
36,63808.5071013057,86
46,46284.63184309365,82
42,37730.83983569477,48
50,90442.93517096095,93
66,80611.75481968575,43
49,80060.77957524925,16
66,75642.22553301888,35
52,35302.21911748435,53
61,51990.41014386325,34
55,53209.927170602256,3
43,25805.258518021372,68
28,48859.978103120215,5
52,49078.04048765913,10
25,62519.97894989924,52
63,110647.75200476687,29
31,59582.07446790522,96
27,62530.289091393344,31
19,54995.79454471716,66
63,74754.25760107489,76
26,38521.655827084454,91
20,97920.74990307877,69
38,,37
43,52096.20333937871,27
25,79400.741473276,87
65,42181.548159102924,33
19,74385.01966110666,68
23,88103.40111190721,59
45,55173.14455193982,64
46,101056.83226159742,85
43,72885.83052522509,88
42,73133.88519328859,44
29,87317.30670371979,95
22,92614.69909272747,88
51,65236.7797281276,49
65,75938.10882753876,53
54,87926.82986321856,74
32,36763.77847277126,49
61,25409.95200734705,66
53,58848.9215918819,95
32,24930.172851612406,63
60,53720.098073840956,25
65,66287.47068398274,4
40,54487.224678897466,51
23,57168.13903792619,11
63,39966.669727581495,17
67,75762.87087941889,66
61,38730.732657553206,70
60,17941.96537889933,73
62,55853.2245493356,69
38,78300.39849839912,84
40,61596.61583765953,29
60,36704.0596983953,85
33,62039.01934812672,73
64,68766.074095367,92
32,61806.33383037853,72
42,54708.31506222828,95
53,69720.77363285497,20
28,25231.461943597096,27
68,42120.89218474839,8
32,33895.8380438938,85
21,86967.72743976313,61
38,74240.63441976775,28
30,63702.50068628035,87
39,30987.566932943835,70
36,74882.95577896238,3
51,87730.80269983632,69
31,71429.89472927124,73
21,59296.45166992886,7
65,72634.3606370123,60
69,65458.32228505378,4
63,78521.52467279477,5
44,78073.71283585907,11
46,55578.68926779347,15
64,46787.172342317805,64
45,52003.541186276445,98
52,70717.00670009869,13
25,53211.206964043835,7
33,44989.407636923526,6
59,59980.93257493587,56
53,82149.13861337904,64
47,62702.16134268127,50
35,54475.640079991455,30
19,66408.6358589353,22
66,61680.784180997354,25
30,21327.25917980644,28
21,73935.18286038318,84
43,68149.16879894218,39
42,60323.43597891492,67
47,81247.13401445841,5
28,84259.98728500395,65
24,75975.37322947102,15
48,42993.98367928932,90
61,43685.7777874608,67
27,82346.71080003967,40
56,22455.521461096003,98
30,57023.04969675773,69
48,68796.51614062165,95
24,24991.84529104991,77
66,64686.86477700598,43
59,79088.58153171904,1
59,30288.478597930487,22
53,93163.40413388316,62
37,39803.3984780218,79
21,71494.72492954059,26
24,58328.07143282734,18
18,61390.31247400903,48
61,34330.097286516866,9
62,85209.45924706118,1
59,66517.66926700468,9
64,92416.80353806312,23
30,34851.65558841947,45
39,,2
38,64190.584794044145,14
39,61207.6629458985,38
45,73335.70689344841,40
26,56121.62916152248,63
43,102440.52092601372,82
26,60796.84644376359,16
32,2316.9112847533106,93
27,61684.02016678744,75
41,85229.27969732365,6
59,41533.877962989325,3
25,40264.896216575275,14
41,43192.20587320819,66
33,38470.46380045742,96
66,50411.965725880116,95
43,,75
44,90526.65456825387,86
54,11514.993521255994,67
21,52430.90692845085,31
67,66053.95988753466,33
41,64053.56726770382,88
36,97998.79333245778,1
53,19786.121808358657,44
56,8218.721306230014,15
27,101244.25048076513,37
42,75068.67386494673,27
35,48572.5682609418,48
36,63431.9754613591,27
53,64864.352451221326,12
27,48089.58419328041,67
50,62835.56741382868,30
67,67096.2674932024,96
22,100310.60522725651,87
64,79269.02444571082,66
66,94786.4628048415,7
52,33128.57032654212,34
61,53056.054807642846,32
51,64844.93967863251,39
50,21577.98493734074,96
38,83637.1867621856,43
34,72844.19544622525,43
39,52656.82960092272,78
65,56333.3131299843,3
54,85077.33777647496,46
32,44091.241047260686,32
52,85883.70699324575,43
45,54959.22526827424,81
24,75119.92105553833,3
49,61735.28411157974,74
28,,63
27,42252.152197849486,40
26,48534.34754846132,18
31,29877.49044622338,67
30,38064.85665941358,62
42,74262.56215389032,10
19,92003.27277730123,52
52,76529.61740720553,73
24,59892.17000546267,46
38,42127.70996687893,55
35,77968.37343254301,46
20,41027.96189628325,75
59,33020.965313884815,60
56,53830.61333580191,97
58,19321.187662230077,26
66,32372.302508955025,27
28,97719.8067176564,38
56,28663.831510831955,411
41,36237.03237908377,26
63,61436.658154133285,86
36,62478.0776006003,69
21,55307.51405242292,35
43,19932.525022177695,66
55,76969.7865527558,99
59,51138.93200484007,73
49,84408.99044349803,51
56,47103.647569423054,18
62,79649.88678281153,43
63,85921.66898158871,12
53,50661.154484923594,3
57,77609.00388211294,82
54,33429.10643767206,7
50,65273.789741389875,97
53,84444.5541670968,6
20,70369.85691928248,82
26,108124.47845706479,45
25,71487.15984582312,86
50,52694.57494784998,39
23,116817.72786002996,51
58,,9
56,27941.848764032064,99
21,44316.72790143371,23
30,39236.83785917353,12
66,72912.59209018112,88
19,71423.16073633578,62
22,71269.03864790998,73
61,27401.810810020987,77
44,47238.16906789901,40
49,57014.29490552712,54
38,23561.58901358556,81
25,42563.44466884219,7
55,87128.67420331464,17
25,28918.480040608232,50
67,89105.20987436961,24
20,81822.98185071004,2
61,54185.25560391038,99
20,47022.54001264631,92
39,76636.552442906,83
23,44245.19678208738,33
19,45240.04100107752,21
40,59522.63191990543,74
61,17395.328084261637,53
19,31000.488031965877,46
55,53686.77501997034,45
34,69513.92064425198,9
52,43968.52123842643,6
51,56047.79043956635,51
40,27730.81183724736,35
47,78649.67704540641,82
69,64401.64659121963,53
25,66170.91805278434,19
39,69765.0123596979,69
61,61562.55006989571,25
53,50324.54482852002,11
22,82593.09097440616,74
30,63137.62295521546,17
46,56685.61142653151,36
48,59826.90692158992,90
64,59400.698670225196,95
33,,96
59,68922.12725015816,21
47,41282.79555755263,18
33,42744.17928519384,60
29,71185.27378857271,18
34,57095.213185444074,1
33,79427.86204286192,14
29,68177.58001263728,8
25,48947.44179847536,66
37,71501.92726257349,51
20,83943.81915917872,79
33,68939.59112242507,60
47,73311.69886133593,34
62,56564.582987931935,36
40,79860.79765761006,62
45,48386.19170140712,1
68,66770.86051481034,85
57,111390.12304871865,42
22,70777.6211205132,1
37,51585.77538816263,96
57,51534.15516617201,84
61,58573.16605419311,54
18,77024.91563458822,47
47,62915.550183347645,39
38,47029.44373523207,30
37,46994.0601442262,7
23,63040.986620459604,22
39,60847.89973477582,50
35,69099.52338238042,45
25,78349.79791569788,74
56,114547.19404818998,72
49,30759.32966464799,91
50,73737.24254572882,10
33,61966.1541677658,14
29,23108.47537778823,46
55,84990.61447303454,75
69,68423.46453163895,6
51,75996.12585640313,21
31,26011.621098046344,62
53,55591.66145003583,97
50,38416.06110211408,19
40,103262.01885361224,88
67,,82
62,46380.64433429076,99
19,29267.221981007955,62
58,63881.1013276751,83
38,81848.4400458872,53
19,25298.92789128141,24
44,41364.50658013661,56
26,37888.30581972082,62
18,77338.92331821175,34
28,52603.41822910975,22
20,53441.26955244989,68
69,63493.093612779354,57
40,42434.38375341972,10
43,31126.265265448706,66
21,87393.7032472057,8
35,89249.71416959188,97
23,63591.649189263575,38
52,65043.1101133524,62
39,85220.27953160016,28
60,63133.0711320748,10
32,51618.44188112709,45
39,60786.78253554926,65
54,87863.37274334945,98
69,61066.433368576116,67
59,46612.34930692895,9
29,62940.04098570195,5
64,73124.46275071528,10
66,70725.06989811397,12
59,71056.47896143219,82
55,43466.4464173314,58
35,75402.07133116914,21
62,60569.318784245785,21
52,45764.1766506109,65
47,75243.03427304067,3
41,50927.22302166472,69
59,28514.05302888894,89
47,39987.95237779356,64
31,56367.26133905834,49
23,71566.04564222558,72
20,42718.60095823818,17
33,55186.7507912493,73
24,35667.85536673884,32
69,79640.65832479623,70
31,94346.62227911103,21
26,92185.65048976641,7
32,79299.59100972276,7
38,77250.19914240524,27
52,18562.409511935948,8
19,63543.464644402105,73
44,50078.14752680184,28
19,77609.32722089802,79
52,9248.04248637343,66
35,63859.354055403564,264
31,55711.12432335195,47
37,82368.59865862809,82
35,90959.74107349478,86
27,41423.07965974463,10
42,42325.7912820637,33
19,64609.93242423427,7
42,94675.25383043083,3
50,61202.89354566032,14
53,34416.77169291339,44
48,47882.63107673414,46
31,64053.28328926923,61
18,64804.04857127913,36
63,45918.24728815253,13
33,47484.18612440756,16
63,40368.64010887203,80
69,82823.42367707592,5
20,43304.49641413221,89
52,50704.11592163432,38
58,50134.94166952095,50
23,27880.855049692174,38
42,42731.69390364368,56
30,84562.75198573076,63
51,35814.243164185435,48
25,40727.15396347265,90
38,33349.084524414815,59
51,58187.76879537478,77
21,97709.53442532581,44
42,57346.11556945857,90
32,61335.242507087794,55
21,44091.05528266023,55
62,58767.63910415455,1
29,84581.00612695231,8
49,62858.18775276347,4
49,102635.40164124328,85
45,85189.59424611382,86
30,58273.67309110134,53
48,57884.242488157695,58
31,92618.46275247262,37
37,62746.511517104576,49
35,88178.43120543446,67
46,100058.14680253333,19
23,55915.612643517816,1
49,67039.10731870032,29
46,79600.08369132759,87
60,75350.0007804504,33
19,75209.81465841003,52
40,33330.5234564453,41
36,43031.665436764015,23
48,50094.65958117625,5
68,84288.41606937352,71
22,35292.50185746228,57
36,90464.53414357678,6
51,75596.68228157365,49
27,83084.60449445547,22
42,41409.33845510002,443
19,61446.04725380261,76
28,65978.85572262632,4
67,65099.34004045387,72
48,65913.14801693436,64
32,54469.47039209777,37
26,62704.141621273186,31
40,80671.27910130373,37
36,36669.7538311822,45
26,90941.00237810807,90
52,79637.97912736895,8
38,40695.96214633333,40
26,67676.72086910643,97
45,78029.97552316089,93
63,35294.13352228633,5
68,60839.56866753202,28
24,58429.693983299876,81
33,47088.38914986211,87
33,61847.13673528026,9
50,47994.2684807442,2
21,87486.14137941474,63
21,47467.113573451796,96
56,75839.57880026316,51
57,26892.27224759671,31
34,56763.80392300078,7
54,60246.22314702718,30
56,56114.17898768939,58
69,52073.63405609218,3
46,46649.69949309755,51
69,75090.81560029805,56
53,79989.1571019076,73
55,58356.782282866996,10
56,38067.2498395672,61
67,95878.98662773657,50
54,42404.05134184239,47
69,30811.554830337052,90
52,19747.561669604598,1
24,61989.03793825321,94
44,55651.67228969527,57
45,80619.13298292679,38
39,72221.69126891094,62
31,65804.02449170075,79
24,54572.65609074501,89
54,82199.54544395334,70
39,97347.79803505066,82
22,80179.58398259808,65
19,50729.3673830158,62
44,75631.3110776435,56
38,51958.2054906557,67
55,37898.65368280051,17
32,,8
38,52836.431917245085,60
27,,40
40,101211.62305150917,81
56,42366.21048776265,89
22,86469.76979382656,62
18,53654.808966148616,41
30,,12
38,49885.47994139324,93
43,83533.93986335382,89
67,66893.39038658471,54
62,68089.02397327914,89
38,86570.0801768876,93
35,39273.27422128545,11
54,38964.99139815499,60
62,14725.427814071518,68
49,77541.6414248557,78
53,71249.68467259206,46
34,74479.33039182228,38
52,36339.77551886439,61
66,27915.020881602944,17
28,33607.63383133335,66
38,41548.55455282591,72
69,91079.17817825709,36
43,80002.53447565003,74
21,50835.5871875936,7
51,65985.0398651997,16
69,46432.75507704522,14
65,67285.59521563313,80
35,,25
57,75005.02891947862,4
52,43005.93404831214,29
58,76118.30057086314,56
46,51451.54183611316,6
69,44198.48092803452,1
46,92259.93434499312,39
55,63538.92369787531,1
59,,63
38,75163.56616702529,57
59,33200.1786085023,67
30,82137.27178520718,65
66,57211.10587183101,65
58,72015.75431336874,21
34,29042.530779538276,30
26,52351.48083734009,96
58,60091.60278690968,33
18,,48
19,73608.22127874965,22
65,52150.45924765166,94
46,66358.95514646763,54
50,85131.38203453964,4
27,56000.230331548795,87
67,53822.70079129385,55
57,22205.907144941753,44
38,54418.5532931438,89
45,25207.45922630957,12
28,57713.30641933586,81
51,79762.70286485495,79
25,17607.210499063687,74
39,84684.1764924158,99
25,53395.53746687603,52
66,59456.70265746788,93
32,49951.604397229166,76
34,,65
40,44340.21651407519,65
41,101948.20136898968,10
62,38079.090074930966,446
36,,47
22,62825.82054814206,66
49,58284.46969655367,49
61,53533.40418408704,72
18,60288.95886704512,22
40,72884.05221392313,86
54,48256.72800429372,26
25,63888.204165652336,90
30,80477.49324260007,9
25,40094.2266649041,21
40,13556.373121227414,95
60,73416.16984191832,63
18,110059.25151205946,6
62,59852.90692702369,14
68,64038.64402131912,33
41,54083.83133812019,71
52,91761.21683020517,24
41,58444.86134110267,73
34,56268.716799701295,75
22,78217.27628538405,87
37,50314.540756063565,51
38,34306.125978482916,2
57,77646.00759091388,15
48,48169.05584655709,35
63,40490.79944647974,36
53,102000.96317146374,92
28,56428.06393554576,39
69,69884.52164594666,4
32,60590.56482015553,64
36,42273.610192593434,74
24,73788.67240043845,6
68,66291.5796757345,57
45,46812.403367201354,30
68,68663.80675712677,229
60,49713.79811739996,74
22,37910.0927978294,96
22,35886.654912957536,67
47,65401.17241925957,90
49,52345.381401431114,15
25,90034.08038087923,17
27,59140.83773324086,91
55,44295.93413092836,18
64,63156.35277287824,19
49,34114.65356850787,76
65,58317.37518950595,88
45,66383.3355295655,69
34,,24
48,86055.99861039517,91
25,111950.34251688901,48
57,73427.9474268257,30
42,83575.9265557104,15
26,110869.2531931448,47
19,39875.48304367048,44
32,62612.54817550017,98
67,50440.06935826683,27
20,76853.15420522145,84
66,,64
53,43631.35360192132,41
21,60218.95632694089,96
31,80938.45479311771,68
58,33925.507379498675,5
58,44053.10888722042,53
42,41054.498299163824,8
67,66527.9311097382,22
27,84810.32159229921,7
38,19805.310693879772,22
53,61887.971269571666,46
29,41515.58565449632,30
44,80108.05549659969,16
57,55260.63448857492,79
19,62613.47878154795,5
30,59973.2600959588,67
49,82484.3760637969,23
48,100972.63061595566,61
33,37306.69340237118,74
49,40948.87764010696,5
49,66429.95805109415,23
51,43671.953033961625,79
28,78671.67540800548,82
27,81882.34918168675,25
32,49068.47375507084,8
34,44729.2546671705,95
57,54504.41956694562,21
35,62080.36427926037,2
26,66296.74379790384,22
42,14943.6588190166,479
57,40650.88962299763,87
31,51918.01302258832,96
42,44060.213365062256,72
67,2705.802152940938,68
39,22232.55069290613,64
69,33892.829488312665,94
47,57694.31598293562,19
37,51275.95613037381,87
38,47368.61834942851,82
61,75930.29921585681,53
49,75922.67329847523,93
68,62998.37306963748,87
63,62402.40565437317,97
66,42866.788981331774,52
38,45260.15338686944,47
52,25847.01233749564,82
49,54984.97136443338,54
47,75714.82579422393,44
56,87086.5979354912,97
66,55104.40284189073,7
29,69833.3766401938,92
58,2880.215142776069,1
64,51341.43359203152,63
35,50872.75239733473,98
38,89823.36628450766,39
30,67858.66921842836,19
38,69885.10845761215,31
25,68846.56621997985,362
63,,24
57,90647.30661698259,69
63,13894.409040698542,87
24,62924.20817430836,83
40,82596.05703279127,65
61,22172.130936147034,33
49,76758.35707544605,59
28,44776.73517469367,33
39,62196.31857684082,32
39,44392.81238109146,59
60,79183.03353098044,92
42,54232.76237552868,41
39,76915.93712714424,12
45,68706.59672528683,73
46,44124.15031882323,11
30,70037.18380791051,97
35,46728.61883974535,19
19,61282.561876799475,54
46,53868.112770204,57
38,77998.23732777547,42
32,70806.44541474836,98
69,59385.569027905156,71
44,46285.76445688678,31
67,34620.170203385635,52
48,62713.12838581396,2
32,47354.182136964824,83
68,22440.076848523495,38
40,33399.42918007499,32
41,92517.50611083434,10
61,46800.47230021109,8
30,81643.25555020804,90
39,52867.005456034385,94
60,84791.55270321626,75
54,83343.28034948756,20
50,43486.091461986856,20
20,20240.4866638479,9
36,21933.590459393592,72
40,43826.76992088586,15
46,97792.68851115083,98
47,51788.758501549215,88
56,62904.87900146909,97
61,86066.7373240678,63
64,62206.42726223376,91
42,61517.8207704155,21
54,72453.26387890293,5
64,65779.39511019974,35
25,58010.6578999303,85
59,45571.01313605116,363
33,61569.77781730912,48
25,81887.99594166281,80
18,95640.09173997442,95
61,65845.53283137821,90
22,75103.22270191945,62
20,65394.614143256236,35
18,58253.412711927944,70
21,70285.14157225369,97
57,83786.65668624968,21
52,42272.763279617095,80
49,30972.06595374182,39
59,49339.83500727068,34
51,64233.23886599408,15
60,77397.43235242463,6
42,40209.84350289024,66
27,10228.46954750378,88
38,49811.026866579676,56
63,56121.71548683528,49
56,36754.53033177124,92
44,44878.18142365376,1
44,77345.66820173996,65
19,61562.40139192198,28
58,66912.44237218636,20
65,52886.35536778905,48
30,44917.79178083348,72
26,52742.03541151712,65
69,69977.60388359384,90
53,30173.595773175664,51
39,93003.40519664023,43
59,71497.16991364806,49
43,49282.3979141857,25
29,76268.14235773002,74
34,84446.98134146216,76
31,53393.23900795123,41
31,55668.304204698776,71
51,89869.4842694601,64
37,102379.50293836197,61
28,60588.71315136215,12
33,36835.71305822051,81
68,50587.956901508835,69
48,80660.31488938403,14
23,,34
36,55834.33600481962,48
54,65851.6976286326,61
21,41545.70627184665,81
64,81928.69123752153,35
21,73879.3503040875,65
37,100190.91819050585,59
27,75629.21791715545,36
41,40782.20728867923,79
52,70607.38121818383,19
43,79760.43347031713,42
54,80789.57628250693,69
55,44463.157042185274,19
38,42073.2459528905,39
57,37207.25761781977,69
56,92094.63988277732,52
38,72457.57647684077,12
27,43575.627515825785,83
55,62543.77877514241,47
63,57526.25373197952,76
21,40548.37062068634,36
62,60723.678879132065,63
37,63813.905754408785,76
34,98625.06189303799,82
24,46886.24948467454,51
21,25812.013516093233,43
46,39020.925292880456,34
31,42147.05153135555,97
20,51461.456479342094,49
41,39069.925417457154,18
54,76442.4401163788,61
33,37679.3447398104,57
69,60400.35936598461,93
21,100003.84367044349,5
41,71071.36543527248,89
51,69015.14023424718,24
47,97146.3240149032,93
35,84912.99128473946,64
36,,59
48,53785.46300111062,38
36,59546.22250420413,33
66,58573.92264667587,10
63,51971.48904855783,37
36,64240.730237658485,97
39,67014.95394095313,87
41,35107.43065683548,11
62,92640.84999924597,24
29,68195.95026146562,88
47,54744.340760987645,71
55,64423.51957458915,21
48,78607.377823172,20
53,30666.27174828215,10
36,57898.78547039508,89
65,36282.88450275334,47
62,113140.0764195124,47
53,62763.72095537229,15
47,36445.08704800987,44
66,131989.33561394786,62
50,49279.62842439222,6
35,55818.40163847585,66
69,57264.03520029275,412
66,43040.93886861929,4
45,64947.040349922856,23
64,15785.196672799488,13
28,81717.96765754583,81
62,37443.90258525559,31
50,51693.569553793764,16
34,75030.39347372325,41
23,55910.77963387769,90
21,56729.04505804747,92
37,39758.451145404586,1
65,101912.96434940901,12
64,70629.6476441318,56
44,38344.30103461667,50
32,63563.64892115702,20
23,36930.6401069738,66
64,94448.28587978898,36
31,63992.75921417092,79
28,40489.069441858665,38
56,73951.81471247833,22
26,54438.48655903373,348
43,34235.42688955038,50
33,67620.9266780042,96
22,67056.83668275787,59
69,82754.67265134797,20
27,61290.071138355954,36
67,62141.20573917102,97
20,63202.66073090368,15
30,91905.65989014058,62
60,53798.52953451859,3
66,69389.09937611462,93
47,72334.90904031224,91
62,66995.5303846152,5
23,53041.90787880859,56
34,62412.08014615007,31
62,58126.84477134298,86
68,,35
36,50844.72429137388,71
59,41748.42947495544,70
52,59875.966171338485,26
63,58466.03605142655,1
43,63936.870403372595,83
68,50851.06795597337,7
22,62207.46959865753,36
46,62592.140779424226,76
54,78119.79378720009,84
37,61860.12767418304,87
66,62049.500612631775,25
38,70326.92759417034,94
27,77353.10126363035,59
22,40326.48424746843,61
53,34953.588802663566,29
23,93909.59258767622,95
43,74081.50875856316,18
21,55612.26727341194,41
56,60394.03873266262,19
56,52148.766133403464,4
67,64225.614488831045,65
52,40563.256211906235,41
18,76803.33970179853,15
41,63509.06797257003,54
53,64232.54192066703,64
23,42121.15234642956,72
58,70485.34193545271,15
63,,79
61,46156.982801824284,50
48,61752.438468835026,22
37,110146.63799231304,18
41,63429.32266709619,80
42,8623.982406648618,453
53,47149.97233278499,36
38,73674.58224441147,20
47,37430.78110031752,16
41,76622.0488229132,67
61,63176.41149530059,30
59,79826.54385181551,55
47,48822.91781498006,66
39,47264.32170134568,99
45,71299.70316569023,26
24,59849.43250055681,57
52,58639.54376427452,69
45,91379.39737898126,2
31,72082.8185412357,56
27,20201.54066608545,84
33,75981.36245032775,62
33,73979.37600830244,34
48,83698.22574446864,98
59,41206.031608529825,56
42,66496.11650420245,55
30,62232.60042486363,20
23,40847.363050404936,50
61,78935.33135813162,25
26,55169.08001381235,84
62,83054.64782504669,25
53,45142.82429865048,53
60,30788.290584012095,14
37,55148.67635937711,60
35,64638.26365124895,43
60,49316.08145562177,62
38,-1289.1373751645515,76
21,67672.9828983754,69
67,67579.61381044051,395
50,73743.34557081932,2
44,52390.15128898445,54
24,51298.965352361854,16
23,88806.43545602982,55
32,28491.906283565677,452
35,55057.644126647196,43
49,62846.036922636114,61
28,72120.43660028483,38
37,63395.343648086375,45
41,41560.14723076882,51
32,83352.27896041708,42
65,60038.14824553815,24
24,26639.945870172713,30
38,64183.53301546788,37
59,69505.53742442928,53
43,99214.87906796229,63
61,68175.02697740584,11
31,30359.48855969756,78
54,31061.97418383287,23
38,85174.18916396535,80
35,43943.939733017214,50
22,29008.378717096806,85
20,80010.21735516866,55
40,50485.28375570659,55
43,78940.27928319215,4
54,41705.60989341177,97
41,89476.2466733176,54
66,77441.27413866553,61
36,45546.29266797306,78
68,26792.190662107183,83
42,106103.27717508283,5
38,55795.84596013707,95
29,44745.36705848566,18
58,87726.16537658998,44
50,78915.1970682488,31
67,83655.9308662516,94
21,58029.83444964538,21
59,97621.09380647249,47
24,33787.636388972765,30
39,48959.00956884958,55
50,67797.57511429767,68
34,83362.22688474227,69
41,73223.1804104966,41
51,58342.68528306418,45
45,50497.04265521041,74
60,83470.2171671871,91
58,75287.92026554061,80
56,42509.524146178715,30
39,41914.61203873946,77
66,49090.23691120969,85
34,46524.76268761251,45
51,80596.81825092935,45
23,68714.64644436035,302
63,71155.74480806197,84
23,63833.39273593552,84
51,64775.41430674709,45
18,28363.651693193773,55
27,75883.67315369537,59
38,48730.37038817114,5
22,59336.89333900014,32
19,50536.54155729332,6
39,62917.43130303351,94
65,71461.87854487992,26
19,39822.89934953342,37
27,65054.98448488005,13
51,,93
33,86429.17551752007,69
65,37707.491940407446,25
68,39949.674608718924,13
56,52808.595639263796,88
39,41487.12569972323,95
29,55512.37974026176,20
41,49442.28987768573,72
64,61768.24755403625,60
57,80161.44055648308,73
55,61425.59211368549,21
27,63247.09121632955,61
52,38853.54794375801,84
68,57318.808923697405,79
66,51564.910567812054,26
49,73632.8192728097,54
24,44708.66033594605,42
38,42786.88814977533,11
37,66348.58394294698,37
43,99602.06108745877,11
21,56481.02752050674,27
63,63364.168124609976,94
69,78960.43696709571,83
39,70198.07797230544,34
32,70329.58960764394,38
57,58096.1509616399,61
38,58485.296344434784,87
32,44897.02924546943,53
39,69727.46508602766,65
69,69271.08859997285,3
45,74343.29055387605,67
31,50237.91058893309,28
44,76602.6879875721,14
58,82666.69576295873,52
57,35720.837634474796,30
45,54062.54841285187,58
43,83500.47163921676,54
66,47008.886002942294,69
19,70575.2505436668,15
42,60171.52004004863,38
20,66617.58642847017,78
25,60781.12605384423,14
61,74923.41969128544,57
50,39569.65728272244,59
59,41733.53511755427,8
69,89290.27100533713,72
52,102007.26559970636,19
23,59891.61122747275,32
56,94305.32084303419,95
69,44564.50705972954,29
40,49368.282330280854,41
42,89149.75023490743,75
67,76082.13057246717,45
60,92128.54195864516,13
36,69371.1153811801,27
22,39749.0784697145,19
68,64471.547150053535,26
28,84040.05076936021,53
29,57345.295947076556,51
27,54271.32962988562,37
25,69677.06805928245,9
41,48809.874689096105,92
45,65910.00966227001,96
58,61270.029293429136,52
53,50191.71078503159,54
54,79614.74463734828,3
38,72919.75877901548,96
25,52926.58831426748,69
26,59700.77470119853,8
64,54574.48800304326,14
32,47227.04721514095,3
65,26034.60655185928,24
63,50323.44511287856,13
57,47519.45003368754,43
35,62297.81415670718,29
59,68813.97603056491,72
37,43956.3066039423,51
23,67469.9472345401,42
29,40875.0843426665,31
19,57494.1496872309,63
24,47951.617986783334,26
33,74923.47276158087,18
20,62335.461999891966,82
62,57796.641483364416,57
20,47495.0047977023,7
44,53423.17383246922,48
67,96581.21624652103,80
60,49978.31758554908,60
57,69588.13835192967,33
55,57747.07366224622,3
50,69016.50629148076,4
45,76739.51745386477,4
18,52920.43013357847,42
25,74195.46852890246,9
54,115132.78954011679,51
49,71350.7998838341,17
65,92271.62929199592,17
60,69620.92000213228,97
54,41360.767556049876,20
21,65513.87994505967,14
47,53392.32407580138,22
23,48081.186053648526,52
63,58548.29579195429,27
36,,43
49,38801.50188414278,3
26,114169.23169439586,88
29,76157.41828944394,94
28,64887.804916842295,8
63,61797.60222501946,86
33,84046.97239243792,89
18,101511.40724618986,10
62,73701.70744025148,29
38,62423.854095686416,40
47,89452.88143955234,65
30,62847.18485871722,21
51,68706.29619250202,24
21,80020.21840063675,73
45,52270.4172425148,60
55,18483.31205188205,26
48,51298.39549339962,9
44,75460.01858758772,20
22,74051.01795436357,56
42,86853.40218825203,99
20,52063.379322609755,36
50,91618.50485893527,36
21,63701.35660903922,73
42,72088.2632512736,22
37,78072.2551658861,1
51,32366.687462126054,69
43,,73
22,,37
52,81444.34369697639,83
45,53890.86776521544,72
46,100551.63946649437,96
26,60067.51949784518,13
69,30572.523038369975,84
55,46551.64978589632,43
67,62347.527264386554,37
23,70303.79728386959,94
36,40303.245438352526,74
61,71369.61543612542,95
28,76710.85514091913,25
19,47181.04800889339,93
64,99383.14424118295,88
61,49346.81953298887,21
61,40002.43851568914,41
26,29415.549705469184,73
38,84412.81397384325,42
41,60457.65754691806,42
51,50414.28021071221,2
39,30517.231291363456,68
20,52214.981528660726,8
29,107628.90775352223,96
45,17110.24992477765,61
47,47366.831979349,14
43,95855.67940084421,77
65,84979.46094139045,21
38,48587.48663437437,24
45,64071.90193870612,50
43,69258.74809388819,82
50,62676.77163614535,45
38,95689.00419218352,64
52,66795.08410915907,64
69,82710.32581926076,26
51,63631.97538191231,32
58,19352.223745470692,57
68,36151.74493287033,53
64,40302.4430138795,33
35,55014.28285447988,52
28,101568.28478028782,95
40,67248.22925750903,18
65,57884.237958704696,35
39,84771.15992311295,12
34,30962.32648996503,51
22,50206.096597035226,89
61,47253.426921199185,95
28,67960.83118936275,10
47,77916.72584707933,52
32,69429.7110405446,34
44,69746.32966437824,67
52,52777.817615641085,39
50,66415.19716232279,8
37,43203.242584392196,96
33,73482.77870015599,29
51,49987.93990673358,22
19,37569.80879399252,84
52,60756.388716641704,70
57,21737.676713106237,61
45,89487.40143992014,43
64,75941.97993823397,49
56,66739.39700495604,29
23,,81
26,45996.19633853171,31
37,60811.16869743704,53
18,54737.90457949585,34
25,26228.70069105055,38
40,33671.41988927718,57
20,54338.11206172843,4
21,34334.21202832335,2
42,87427.74647766523,12
64,69890.76718811665,35
55,43930.71781521938,70
32,83383.09656031427,72
38,79354.13177347378,21
52,65779.16712773839,61
63,59208.27533072091,35
69,54030.523835403204,48
31,49201.22584436687,15
53,33264.161615842924,71
29,90566.57510195998,15
34,49589.73562457567,6
56,60564.01219424666,81
26,41795.04287398762,68
52,54810.9896678134,22
30,117015.54847739486,32
32,45480.04192509546,22
35,88971.91549083103,27
68,59443.889656922016,15
50,73598.76926989292,44
23,84891.60510792503,86
44,65445.34768811995,92
40,52965.8568723942,9
44,56278.18043435121,34
51,56951.43036707324,73
63,97287.41113830826,15
55,30317.484456792186,62
